tweet_id,img_num,breed,timestamp,rating_numerator,rating_denominator,name,dog_nickname,favorite_count,retweet_count
760539183865880579,1,Samoyed,2016-08-02 18:14:06,12,10,Atlas,none,7054,3321
760656994973933572,1,golden_retriever,2016-08-03 02:02:14,11,10,Rose,none,6158,1742
760893934457552897,1,Blenheim_spaniel,2016-08-03 17:43:45,11,10,Wishes,doggo,3564,885
761004547850530816,1,golden_retriever,2016-08-04 01:03:17,11,10,Ty,none,10614,3200
761227390836215808,1,French_bulldog,2016-08-04 15:48:47,10,10,Albert,none,4981,1437
761292947749015552,1,standard_poodle,2016-08-04 20:09:17,11,10,Bonaparte,none,4174,997
761334018830917632,1,Norwegian_elkhound,2016-08-04 22:52:29,10,10,Bruce,none,4810,1332
761599872357261312,1,Gordon_setter,2016-08-05 16:28:54,11,10,Sephie,none,3870,1096
761976711479193600,3,Labrador_retriever,2016-08-06 17:26:19,12,10,Shelby,none,5026,1815
762464539388485633,4,chow,2016-08-08 01:44:46,12,10,Buddy,none,9609,3806
762471784394268675,1,Samoyed,2016-08-08 02:13:34,12,10,Glenn,none,10487,5877
762699858130116608,1,kelpie,2016-08-08 17:19:51,11,10,Leela,none,11323,3292
763103485927849985,2,chow,2016-08-09 20:03:43,10,10,Belle,none,6899,2108
763183847194451968,1,miniature_poodle,2016-08-10 01:23:03,8,10,Clark,none,5043,1351
763837565564780549,1,malamute,2016-08-11 20:40:41,11,10,Alfie,none,11714,3790
764259802650378240,1,German_shepherd,2016-08-13 00:38:30,10,10,Kota,none,5622,1382
764857477905154048,1,Bernese_mountain_dog,2016-08-14 16:13:27,12,10,Aubie,none,6052,1641
765222098633691136,1,dalmatian,2016-08-15 16:22:20,10,10,Gromit,none,10876,3101
765371061932261376,2,golden_retriever,2016-08-16 02:14:15,11,10,Louie,pupper,6651,1995
765395769549590528,1,Pembroke,2016-08-16 03:52:26,13,10,Zoey,none,25033,3097
765669560888528897,1,beagle,2016-08-16 22:00:23,12,10,Tove,none,4839,1127
765719909049503744,1,golden_retriever,2016-08-17 01:20:27,12,10,Brat,none,6781,1983
766008592277377025,1,Welsh_springer_spaniel,2016-08-17 20:27:34,11,10,Angel,none,3525,456
766069199026450432,1,redbone,2016-08-18 00:28:24,12,10,none,none,3926,769
766313316352462849,1,toy_poodle,2016-08-18 16:38:26,12,10,Oscar,none,6324,1725
766423258543644672,2,keeshond,2016-08-18 23:55:18,9,10,Shadoe,none,5616,1448
766693177336135680,1,Doberman,2016-08-19 17:47:52,11,10,Brudge,none,3784,727
766793450729734144,1,beagle,2016-08-20 00:26:19,10,10,Rufus,none,4723,1249
767122157629476866,2,toy_poodle,2016-08-20 22:12:29,13,10,Rupert,none,9515,2627
767500508068192258,1,chow,2016-08-21 23:15:55,12,10,Louie,none,7016,2136
767754930266464257,1,vizsla,2016-08-22 16:06:54,11,10,Philbert,none,14933,4938
768473857036525572,1,Labrador_retriever,2016-08-24 15:43:39,11,10,Chevy,none,12734,3147
768596291618299904,1,Great_Pyrenees,2016-08-24 23:50:10,12,10,Oakle,none,4725,1184
768609597686943744,1,basenji,2016-08-25 00:43:02,10,10,Lou,none,3842,1094
768855141948723200,1,chow,2016-08-25 16:58:45,11,10,Jesse,none,3919,819
768970937022709760,1,Pomeranian,2016-08-26 00:38:52,12,10,Kirby,none,13354,5972
769212283578875904,1,golden_retriever,2016-08-26 16:37:54,12,10,DonDon,none,5067,1592
769695466921623552,1,pug,2016-08-28 00:37:54,13,10,Titan,none,6024,1556
769940425801170949,1,miniature_pinscher,2016-08-28 16:51:16,12,10,Klein,none,29172,8794
770069151037685760,1,Boston_bull,2016-08-29 01:22:47,10,10,Carbon,none,7113,2115
770293558247038976,1,Italian_greyhound,2016-08-29 16:14:30,10,10,Jackson,none,5833,1351
770414278348247044,1,golden_retriever,2016-08-30 00:14:12,11,10,MeetAlCabone,none,5918,1918
770772759874076672,1,chow,2016-08-30 23:58:40,11,10,Sebastian,none,4873,1319
770787852854652928,1,Bernese_mountain_dog,2016-08-31 00:58:39,10,10,Winston,none,4603,1099
771102124360998913,1,Labrador_retriever,2016-08-31 21:47:27,12,10,Charlie,none,5846,1324
771136648247640064,1,golden_retriever,2016-09-01 00:04:38,11,10,Dixie,none,8576,2699
771380798096281600,1,collie,2016-09-01 16:14:48,11,10,Fizz,none,9877,4650
771500966810099713,1,Labrador_retriever,2016-09-02 00:12:18,12,10,Dakota,none,7737,2412
771770456517009408,1,papillon,2016-09-02 18:03:10,11,10,Davey,none,11244,3130
772102971039580160,1,Pembroke,2016-09-03 16:04:27,11,10,Penny,none,3760,861
772114945936949249,1,Chihuahua,2016-09-03 16:52:02,10,10,Finn,none,2574,440
772117678702071809,1,Labrador_retriever,2016-09-03 17:02:54,12,10,Jack,none,3536,684
772152991789019136,2,golden_retriever,2016-09-03 19:23:13,10,10,none,none,3577,1048
772193107915964416,1,Pembroke,2016-09-03 22:02:38,12,10,Willem,none,5654,1284
772581559778025472,3,Newfoundland,2016-09-04 23:46:12,10,10,Guys,none,6085,1577
772826264096874500,1,basset,2016-09-05 15:58:34,11,10,Roosevelt,none,7551,2199
772877495989305348,1,Norwegian_elkhound,2016-09-05 19:22:09,11,10,none,none,8020,3567
773191612633579521,1,Blenheim_spaniel,2016-09-06 16:10:20,12,10,Grey,none,9348,3789
773247561583001600,1,miniature_pinscher,2016-09-06 19:52:39,10,10,Chip,none,8853,2990
773308824254029826,1,Labrador_retriever,2016-09-06 23:56:05,12,10,Bungalo,none,21899,6921
773547596996571136,1,Norwegian_elkhound,2016-09-07 15:44:53,11,10,Chelsea,pupper,20753,5668
773670353721753600,1,Old_English_sheepdog,2016-09-07 23:52:41,10,10,Shakespeare,none,5037,1219
773704687002451968,2,silky_terrier,2016-09-08 02:09:06,12,10,Loki,none,6214,1493
773922284943896577,1,Pomeranian,2016-09-08 16:33:46,12,10,Heinrich,none,6031,1614
773985732834758656,4,pug,2016-09-08 20:45:53,11,10,Winnie,pupper,10119,3573
774314403806253056,3,Eskimo_dog,2016-09-09 18:31:54,14,10,THE,none,20467,5056
774639387460112384,1,Walker_hound,2016-09-10 16:03:16,10,10,Sprinkles,none,6340,1609
774757898236878852,1,toy_poodle,2016-09-10 23:54:11,12,10,Finley,none,8109,1650
775085132600442880,1,chow,2016-09-11 21:34:30,13,10,Tucker,none,14582,4351
775364825476165632,3,beagle,2016-09-12 16:05:54,11,10,Finley,doggo,6921,2706
775842724423557120,2,chow,2016-09-13 23:44:54,12,10,Blue,none,11001,2453
776088319444877312,3,pug,2016-09-14 16:00:49,10,10,none,none,1711,141
776201521193218049,1,Rottweiler,2016-09-14 23:30:38,10,10,none,none,8995,2328
776218204058357768,1,Samoyed,2016-09-15 00:36:55,13,10,Atlas,none,27985,14630
776477788987613185,1,Labrador_retriever,2016-09-15 17:48:25,11,10,Huck,pupper,8218,2546
776813020089548800,1,toy_poodle,2016-09-16 16:00:31,12,10,Solomon,none,4595,1110
777189768882946048,2,Chihuahua,2016-09-17 16:57:35,12,10,Jeffrey,none,13268,3970
777621514455814149,1,chow,2016-09-18 21:33:11,12,10,Derek,none,8193,2328
777684233540206592,1,cocker_spaniel,2016-09-19 01:42:24,12,10,none,none,10576,2716
777885040357281792,1,Afghan_hound,2016-09-19 15:00:20,3,10,Wesley,none,5978,1511
778039087836069888,2,German_shepherd,2016-09-20 01:12:28,12,10,Max,pupper,7951,2451
778286810187399168,1,Boston_bull,2016-09-20 17:36:50,11,10,Stanley,none,9704,3051
778383385161035776,1,collie,2016-09-21 00:00:35,13,10,Nala,none,5493,1017
778408200802557953,3,Pembroke,2016-09-21 01:39:11,14,10,RIPLoki,none,12827,3991
778624900596654080,2,Airedale,2016-09-21 16:00:17,11,10,Penny,none,4327,940
778650543019483137,1,German_shepherd,2016-09-21 17:42:10,10,10,Strider,none,5405,1383
778748913645780993,1,Staffordshire_bullterrier,2016-09-22 00:13:04,11,10,Mya,none,6440,1203
778990705243029504,2,cocker_spaniel,2016-09-22 16:13:51,11,10,Jay,none,18693,6628
779056095788752897,1,Chihuahua,2016-09-22 20:33:42,13,10,none,none,13841,4191
779834332596887552,1,golden_retriever,2016-09-25 00:06:08,11,10,Scout,none,17671,6477
780192070812196864,1,vizsla,2016-09-25 23:47:39,11,10,Pls,none,8185,2074
780459368902959104,1,Great_Dane,2016-09-26 17:29:48,11,10,Bear,none,4977,999
780543529827336192,1,golden_retriever,2016-09-26 23:04:13,12,10,none,none,5933,1624
780601303617732608,1,Saint_Bernard,2016-09-27 02:53:48,12,10,Hercules,none,11388,3111
780800785462489090,2,Siberian_husky,2016-09-27 16:06:28,11,10,Koda,none,5172,1197
780858289093574656,1,Chesapeake_Bay_retriever,2016-09-27 19:54:58,10,10,Dash,none,6775,1854
781163403222056960,1,Shetland_sheepdog,2016-09-28 16:07:23,10,10,none,none,9237,2572
781251288990355457,2,Mexican_hairless,2016-09-28 21:56:36,11,10,Oakley,none,7891,1919
781524693396357120,1,Chesapeake_Bay_retriever,2016-09-29 16:03:01,12,10,Idk,none,19504,5124
781661882474196992,1,Pembroke,2016-09-30 01:08:10,5,10,none,none,9843,2508
782305867769217024,1,briard,2016-10-01 19:47:08,12,10,Sampson,doggo,15657,5106
782598640137187329,1,malamute,2016-10-02 15:10:30,11,10,Timmy,none,7357,1764
782722598790725632,1,Irish_setter,2016-10-02 23:23:04,10,10,Penny,none,16224,4990
782747134529531904,1,golden_retriever,2016-10-03 01:00:34,11,10,Deacon,doggo,7052,1314
782969140009107456,1,golden_retriever,2016-10-03 15:42:44,12,10,Cali,none,22725,6862
783085703974514689,1,Chesapeake_Bay_retriever,2016-10-03 23:25:55,11,10,Earl,none,7704,2016
783334639985389568,2,Cardigan,2016-10-04 15:55:06,12,10,Dave,none,27370,10827
783391753726550016,4,Norwegian_elkhound,2016-10-04 19:42:03,13,10,Godi,none,15928,5069
783466772167098368,1,Chihuahua,2016-10-05 00:40:09,11,10,Finn,none,7941,2072
783695101801398276,3,chow,2016-10-05 15:47:27,12,10,Loomis,none,9830,2980
783821107061198850,1,Lakeland_terrier,2016-10-06 00:08:09,12,10,Mairi,none,6950,1818
784431430411685888,1,miniature_poodle,2016-10-07 16:33:21,12,10,Stormy,none,5429,1180
784517518371221505,2,malamute,2016-10-07 22:15:26,11,10,Frankie,none,8457,2355
784826020293709826,1,chow,2016-10-08 18:41:19,13,10,Rusty,none,9544,2997
785170936622350336,2,Eskimo_dog,2016-10-09 17:31:53,11,10,Hero,none,11321,4472
785264754247995392,1,chow,2016-10-09 23:44:41,12,10,Doc,none,6885,1511
785533386513321988,2,miniature_pinscher,2016-10-10 17:32:08,11,10,Dallas,none,8549,1831
785872687017132033,1,Great_Pyrenees,2016-10-11 16:00:24,12,10,Rusty,none,6317,1667
785927819176054784,1,toy_poodle,2016-10-11 19:39:28,12,10,Lucy,none,10765,2973
786233965241827333,1,Labrador_retriever,2016-10-12 15:55:59,11,10,Mattie,none,14360,4351
786363235746385920,1,golden_retriever,2016-10-13 00:29:39,13,10,Rizzo,none,10246,3204
786595970293370880,1,Pembroke,2016-10-13 15:54:28,11,10,Dale,none,8949,2900
786664955043049472,1,Leonberg,2016-10-13 20:28:35,12,10,KenBone,none,10010,2357
786963064373534720,1,golden_retriever,2016-10-14 16:13:10,12,10,Rory,none,25171,7398
787322443945877504,1,golden_retriever,2016-10-15 16:01:13,10,10,Lincoln,none,7360,1621
787397959788929025,1,Chihuahua,2016-10-15 21:01:17,11,10,Moose,none,10298,2652
787717603741622272,3,German_shepherd,2016-10-16 18:11:26,13,10,Tonks,none,9674,2575
787810552592695296,2,pug,2016-10-17 00:20:47,11,10,Frank,none,8121,2830
788150585577050112,3,chow,2016-10-17 22:51:57,13,10,Leo,none,5768,1196
788178268662984705,2,Samoyed,2016-10-18 00:41:57,13,10,Atlas,none,6870,1966
788412144018661376,1,golden_retriever,2016-10-18 16:11:17,11,10,Dexter,none,14660,4906
788765914992902144,1,cocker_spaniel,2016-10-19 15:37:03,12,10,none,none,25814,9621
788908386943430656,1,golden_retriever,2016-10-20 01:03:11,11,10,Lucy,none,25987,11666
789137962068021249,2,Chihuahua,2016-10-20 16:15:26,12,10,West,none,9203,2597
789268448748703744,1,malamute,2016-10-21 00:53:56,10,10,Stella,none,8623,2433
789530877013393408,3,schipperke,2016-10-21 18:16:44,12,10,Rizzy,none,11050,3144
789599242079838210,2,Chesapeake_Bay_retriever,2016-10-21 22:48:24,12,10,Brownie,none,6352,1785
789628658055020548,1,chow,2016-10-22 00:45:17,13,10,Eli,none,7054,1636
789986466051088384,1,golden_retriever,2016-10-23 00:27:05,12,10,Happy,none,8777,2138
790277117346975746,1,Labrador_retriever,2016-10-23 19:42:02,11,10,Bruce,none,11853,2943
790337589677002753,1,Pembroke,2016-10-23 23:42:19,12,10,Maggie,none,7404,1763
790581949425475584,2,malinois,2016-10-24 15:53:19,11,10,Duke,none,19475,6616
790698755171364864,1,Bernese_mountain_dog,2016-10-24 23:37:28,12,10,Mosby,none,7775,1795
790946055508652032,1,golden_retriever,2016-10-25 16:00:09,12,10,Betty,none,15816,4372
790987426131050500,1,cocker_spaniel,2016-10-25 18:44:32,12,10,Misty,none,9279,1982
791312159183634433,4,miniature_pinscher,2016-10-26 16:14:55,12,10,Mabel,none,8293,2356
791406955684368384,4,Pembroke,2016-10-26 22:31:36,12,10,Levi,none,12454,3841
791672322847637504,1,golden_retriever,2016-10-27 16:06:04,13,10,none,none,11108,2915
792050063153438720,2,komondor,2016-10-28 17:07:05,11,10,Remus,none,6763,1663
792394556390137856,2,cocker_spaniel,2016-10-29 15:55:58,12,10,BeBe,none,12664,3998
792773781206999040,1,Yorkshire_terrier,2016-10-30 17:02:53,12,10,Monster,none,6976,1566
792883833364439040,3,standard_poodle,2016-10-31 00:20:11,12,10,Bailey,none,10668,3990
793120401413079041,1,Labrador_retriever,2016-10-31 16:00:13,11,10,Robin,none,11979,3665
793150605191548928,1,Italian_greyhound,2016-10-31 18:00:14,11,10,Nida,none,5830,1590
793165685325201412,1,golden_retriever,2016-10-31 19:00:10,12,10,Benji,none,8873,2619
793180763617361921,1,Lakeland_terrier,2016-10-31 20:00:05,11,10,Newt,none,6541,1857
793195938047070209,2,Labrador_retriever,2016-10-31 21:00:23,12,10,Lily,puppo,14397,5253
793210959003287553,1,French_bulldog,2016-10-31 22:00:04,10,10,Maude,none,8449,2599
793226087023144960,1,wire-haired_fox_terrier,2016-10-31 23:00:11,11,10,Above,none,9252,2703
793241302385262592,1,golden_retriever,2016-11-01 00:00:38,13,10,Tucker,none,9946,3061
793256262322548741,1,basset,2016-11-01 01:00:05,12,10,none,none,18867,7766
793271401113350145,1,Siberian_husky,2016-11-01 02:00:14,12,10,Dave,none,8231,2236
793286476301799424,1,Afghan_hound,2016-11-01 03:00:09,13,10,Moreton,none,23261,8559
793500921481273345,2,golden_retriever,2016-11-01 17:12:16,12,10,Fiona,none,10081,2222
793601777308463104,1,miniature_pinscher,2016-11-01 23:53:02,12,10,Dobby,none,7556,1509
793845145112371200,1,Old_English_sheepdog,2016-11-02 16:00:06,13,10,Clark,none,8739,1739
793962221541933056,1,Labrador_retriever,2016-11-02 23:45:19,12,10,Maximus,none,15854,4555
794332329137291264,1,Samoyed,2016-11-04 00:15:59,12,10,Nimbus,none,9101,2528
794926597468000259,1,toy_poodle,2016-11-05 15:37:24,12,10,Mack,none,9647,2151
795400264262053889,2,golden_retriever,2016-11-06 22:59:35,12,10,Brody,none,9466,2671
795464331001561088,1,golden_retriever,2016-11-07 03:14:10,13,10,Elder,doggo,46600,21861
796031486298386433,1,golden_retriever,2016-11-08 16:47:50,13,10,Daisy,none,10231,3488
796080075804475393,1,chow,2016-11-08 20:00:55,12,10,Yogi,none,7993,2158
796116448414461957,1,Cardigan,2016-11-08 22:25:27,11,10,none,none,8607,2243
796149749086875649,1,golden_retriever,2016-11-09 00:37:46,11,10,Ruby,none,30388,13313
796387464403357696,1,Pekinese,2016-11-09 16:22:22,12,10,Snicku,none,10422,3875
796484825502875648,1,cocker_spaniel,2016-11-09 22:49:15,12,10,none,doggo,7155,1644
796759840936919040,1,American_Staffordshire_terrier,2016-11-10 17:02:03,11,10,Romeo,none,11170,2817
796865951799083009,1,Cardigan,2016-11-11 00:03:42,12,10,Tyr,none,7286,1824
797236660651966464,2,collie,2016-11-12 00:36:46,12,10,Pancake,none,18862,6125
797545162159308800,1,Pembroke,2016-11-12 21:02:38,12,10,Cassie,none,13835,4599
797971864723324932,1,American_Staffordshire_terrier,2016-11-14 01:18:12,12,10,none,none,10917,2880
798209839306514432,1,Pekinese,2016-11-14 17:03:50,13,10,Cooper,none,9892,2418
798925684722855936,1,West_Highland_white_terrier,2016-11-16 16:28:21,11,10,Shadow,none,7145,1354
798933969379225600,1,Siberian_husky,2016-11-16 17:01:16,12,10,Iroh,none,12366,4138
799063482566066176,2,Norfolk_terrier,2016-11-17 01:35:54,11,10,Mister,none,7661,2333
799297110730567681,1,malamute,2016-11-17 17:04:16,11,10,Jeffrey,none,9352,2549
799422933579902976,1,miniature_pinscher,2016-11-18 01:24:14,12,10,Longfellow,none,7667,1792
799757965289017345,1,Border_collie,2016-11-18 23:35:32,13,10,Sobe,none,7944,1996
800141422401830912,3,golden_retriever,2016-11-20 00:59:15,13,10,Peaches,none,14454,2383
800388270626521089,2,golden_retriever,2016-11-20 17:20:08,12,10,Doc,floofer,10567,2626
800513324630806528,1,Pembroke,2016-11-21 01:37:04,11,10,Chef,none,12447,2813
800751577355128832,2,cocker_spaniel,2016-11-21 17:23:47,12,10,Mauv,none,10062,2613
801115127852503040,1,dalmatian,2016-11-22 17:28:25,12,10,Bones,doggo,7658,1980
801167903437357056,1,cocker_spaniel,2016-11-22 20:58:07,13,10,Milo,none,23095,5490
801538201127157760,1,Pembroke,2016-11-23 21:29:33,12,10,Wallace,none,7792,1946
801958328846974976,1,Staffordshire_bullterrier,2016-11-25 01:18:59,12,10,Ronnie,none,7341,1592
802239329049477120,2,Eskimo_dog,2016-11-25 19:55:35,12,10,Loki,puppo,8620,2447
802572683846291456,1,golden_retriever,2016-11-26 18:00:13,12,10,Winnie,none,8486,2348
802952499103731712,1,chow,2016-11-27 19:09:28,12,10,Marley,none,8548,1865
803276597545603072,1,Pembroke,2016-11-28 16:37:19,11,10,Winston,none,9502,2288
803638050916102144,1,Labrador_retriever,2016-11-29 16:33:36,13,10,Pupper,none,10338,3870
803773340896923648,2,miniature_pinscher,2016-11-30 01:31:12,12,10,Diogi,none,9510,2576
804738756058218496,1,Tibetan_mastiff,2016-12-02 17:27:25,12,10,Django,none,12936,3589
805207613751304193,1,Pembroke,2016-12-04 00:30:29,12,10,Shooter,none,7444,1620
805520635690676224,1,malinois,2016-12-04 21:14:20,13,10,WonderDog,none,5461,1547
805826884734976000,1,Siberian_husky,2016-12-05 17:31:15,12,10,Duke,none,6215,1711
805932879469572096,1,Norwegian_elkhound,2016-12-06 00:32:26,12,10,none,none,7851,1794
806219024703037440,1,chow,2016-12-06 19:29:28,11,10,Freudian,none,6115,1130
806542213899489280,1,vizsla,2016-12-07 16:53:43,11,10,Waffles,none,9701,2207
806629075125202948,2,cocker_spaniel,2016-12-07 22:38:52,13,10,none,none,70295,32211
807010152071229440,1,golden_retriever,2016-12-08 23:53:08,12,10,Lennon,none,12424,3613
807106840509214720,1,Chihuahua,2016-12-09 06:17:20,13,10,Stephan,none,111080,51403
807621403335917568,3,golden_retriever,2016-12-10 16:22:02,14,10,OllieVue,pupper,13799,3371
808001312164028416,1,Labrador_retriever,2016-12-11 17:31:39,12,10,Cooper,none,11809,3294
808106460588765185,1,golden_retriever,2016-12-12 00:29:28,12,10,Burke,none,8364,2061
808501579447930884,2,Airedale,2016-12-13 02:39:32,12,10,Koda,none,10713,2446
808733504066486276,1,toy_poodle,2016-12-13 18:01:07,12,10,none,pupper,7465,2028
808838249661788160,1,Rottweiler,2016-12-14 00:57:20,13,10,Ito,none,9613,2854
809084759137812480,1,vizsla,2016-12-14 17:16:53,11,10,Wallace,none,12518,3281
809220051211603969,1,Pomeranian,2016-12-15 02:14:29,12,10,Kyro,none,18803,5224
809448704142938112,1,Greater_Swiss_Mountain_dog,2016-12-15 17:23:04,12,10,Sea,none,6585,1360
810254108431155201,1,Staffordshire_bullterrier,2016-12-17 22:43:27,12,10,none,none,13922,3150
810284430598270976,1,malamute,2016-12-18 00:43:57,13,10,Phil,none,33179,10460
810657578271330305,1,malamute,2016-12-19 01:26:42,11,10,Pavlov,none,10390,2458
810896069567610880,1,flat-coated_retriever,2016-12-19 17:14:23,11,10,Hunter,none,8495,1637
811386762094317568,1,Pembroke,2016-12-21 01:44:13,11,10,Craig,none,19774,5952
811627233043480576,1,beagle,2016-12-21 17:39:46,10,10,Augie,none,12015,2835
811744202451197953,1,Pekinese,2016-12-22 01:24:33,13,10,Halo,none,7132,1466
811985624773361665,1,Staffordshire_bullterrier,2016-12-22 17:23:53,11,10,Ted,none,6885,1304
812372279581671427,2,golden_retriever,2016-12-23 19:00:19,13,10,Moe,none,12883,3409
812466873996607488,1,Great_Dane,2016-12-24 01:16:12,12,10,Mary,none,7544,1796
812709060537683968,1,Irish_setter,2016-12-24 17:18:34,12,10,Brandi,none,6268,1347
812781120811126785,1,bull_mastiff,2016-12-24 22:04:54,10,10,Swagger,none,7127,1783
813051746834595840,1,golden_retriever,2016-12-25 16:00:16,13,10,Bauer,none,19853,6817
813066809284972545,1,toy_terrier,2016-12-25 17:00:08,12,10,Tyr,none,7523,1821
813081950185472002,2,Doberman,2016-12-25 18:00:17,11,10,Baron,none,9395,2584
813096984823349248,1,Great_Dane,2016-12-25 19:00:02,11,10,Rocky,none,9983,3367
813112105746448384,1,Pembroke,2016-12-25 20:00:07,12,10,Toby,none,9768,2554
813127251579564032,1,Norwegian_elkhound,2016-12-25 21:00:18,11,10,Christmas,doggo,11175,2908
813142292504645637,3,beagle,2016-12-25 22:00:04,13,10,Santa,none,8057,2236
813157409116065792,2,Pembroke,2016-12-25 23:00:08,12,10,Layla,none,7350,2059
813172488309972993,1,golden_retriever,2016-12-26 00:00:03,12,10,Eleanor,none,8769,1799
813187593374461952,1,golden_retriever,2016-12-26 01:00:05,13,10,none,none,18750,4027
813202720496779264,1,cocker_spaniel,2016-12-26 02:00:11,11,10,Christmas,doggo,8741,1699
813217897535406080,1,Samoyed,2016-12-26 03:00:30,13,10,Atlas,none,17613,6822
813800681631023104,1,malamute,2016-12-27 17:36:16,12,10,Sky,none,7862,1640
813812741911748608,1,French_bulldog,2016-12-27 18:24:12,14,10,Gary,none,34500,12988
813910438903693312,1,Siberian_husky,2016-12-28 00:52:25,11,10,Chubbs,none,8827,1724
814153002265309185,1,golden_retriever,2016-12-28 16:56:16,12,10,Oshie,none,27123,8070
814530161257443328,1,miniature_poodle,2016-12-29 17:54:58,12,10,Alf,none,8188,1732
814638523311648768,2,golden_retriever,2016-12-30 01:05:33,12,10,Olivia,none,10655,2515
814986499976527872,1,dalmatian,2016-12-31 00:08:17,11,10,Cooper,none,7233,1183
815639385530101762,1,German_shepherd,2017-01-01 19:22:38,12,10,Titan,none,7793,1547
815736392542261248,3,Border_collie,2017-01-02 01:48:06,11,10,Akumi,none,9277,2108
815966073409433600,1,Tibetan_mastiff,2017-01-02 17:00:46,13,10,none,pupper,21054,7832
815990720817401858,1,Chihuahua,2017-01-02 18:38:42,11,10,Jack,none,4676,942
816091915477250048,3,Pomeranian,2017-01-03 01:20:49,12,10,Comet,none,8454,1977
816336735214911488,1,Labrador_retriever,2017-01-03 17:33:39,11,10,Dudley,none,8145,1793
816697700272001025,1,Chihuahua,2017-01-04 17:27:59,12,10,Binky,none,9205,2044
816816676327063552,1,malamute,2017-01-05 01:20:46,12,10,Christmas,none,9439,1884
817056546584727552,1,kelpie,2017-01-05 17:13:55,11,10,Chloe,none,8102,1509
817120970343411712,1,Saluki,2017-01-05 21:29:55,13,10,none,none,11495,2404
817171292965273600,1,golden_retriever,2017-01-06 00:49:53,13,10,Tebow,none,8277,1856
817415592588222464,1,Doberman,2017-01-06 17:00:38,11,10,Strudel,none,5277,885
817423860136083457,1,Samoyed,2017-01-06 17:33:29,13,10,Ken,none,31720,13525
817536400337801217,2,pug,2017-01-07 01:00:41,12,10,Eugen,none,11071,2719
817777686764523521,1,curly-coated_retriever,2017-01-07 16:59:28,13,10,Dido,none,10189,2512
817827839487737858,1,cocker_spaniel,2017-01-07 20:18:46,13,10,Buddy,none,48415,25000
818145370475810820,1,golden_retriever,2017-01-08 17:20:31,11,10,Autumn,none,11578,2358
818259473185828864,1,miniature_schnauzer,2017-01-09 00:53:55,12,10,Florence,none,10378,2072
818536468981415936,1,Welsh_springer_spaniel,2017-01-09 19:14:36,11,10,Tom,none,10220,2262
818614493328580609,4,Chihuahua,2017-01-10 00:24:38,12,10,Bear,none,9269,2345
818627210458333184,1,Labrador_retriever,2017-01-10 01:15:10,13,10,Wafer,none,21148,7034
819004803107983360,1,standard_poodle,2017-01-11 02:15:36,14,10,none,none,82386,34408
819227688460238848,1,Border_terrier,2017-01-11 17:01:16,12,10,Finn,none,21722,6211
819347104292290561,3,Rottweiler,2017-01-12 00:55:47,12,10,Ann,none,6812,1115
819588359383371776,1,Cardigan,2017-01-12 16:54:26,13,10,Jazzy,none,9127,1863
819711362133872643,2,toy_poodle,2017-01-13 01:03:12,11,10,Howie,none,12573,2856
819952236453363712,1,American_Staffordshire_terrier,2017-01-13 17:00:21,13,10,Oliver,puppo,5002,1079
820314633777061888,2,Gordon_setter,2017-01-14 17:00:24,14,10,none,none,3152,521
820749716845686786,2,golden_retriever,2017-01-15 21:49:15,13,10,Sunny,none,29718,9152
821044531881721856,1,Old_English_sheepdog,2017-01-16 17:20:45,12,10,Flash,none,11893,2114
821107785811234820,1,Pomeranian,2017-01-16 21:32:06,11,10,none,doggo,9030,1962
821149554670182400,1,German_shepherd,2017-01-17 00:18:04,12,10,Luca,none,8084,1818
821407182352777218,1,Irish_setter,2017-01-17 17:21:47,14,10,Sundance,doggo,11062,3977
821522889702862852,1,Doberman,2017-01-18 01:01:34,13,10,Harlso,none,7542,1625
821765923262631936,1,golden_retriever,2017-01-18 17:07:18,13,10,Duchess,doggo,7887,1553
821886076407029760,1,golden_retriever,2017-01-19 01:04:45,13,10,Jimison,none,10641,2130
822244816520155136,1,Samoyed,2017-01-20 00:50:15,11,10,none,none,32999,9180
822462944365645825,3,Pomeranian,2017-01-20 15:17:01,14,10,Gabe,none,26204,13078
822489057087389700,1,Samoyed,2017-01-20 17:00:46,13,10,Paisley,none,17055,5931
822859134160621569,1,malinois,2017-01-21 17:31:20,12,10,Hobbes,none,12409,2104
822872901745569793,1,Lakeland_terrier,2017-01-21 18:26:02,13,10,Toronto,puppo,123646,39740
822975315408461824,1,Pembroke,2017-01-22 01:12:59,12,10,Albus,none,16314,3187
823322678127919110,2,Chihuahua,2017-01-23 00:13:17,11,10,Wyatt,none,14774,3701
823581115634085888,1,German_shepherd,2017-01-23 17:20:14,11,10,Crawford,none,12213,2433
823699002998870016,1,cairn,2017-01-24 01:08:40,12,10,Winston,none,13159,2329
823939628516474880,1,schipperke,2017-01-24 17:04:50,12,10,Cash,none,10026,2523
824325613288833024,1,Pembroke,2017-01-25 18:38:36,13,10,BellLetsTalk,pupper,11133,9852
824663926340194305,1,English_setter,2017-01-26 17:02:56,13,10,Wilson,none,9905,1633
824775126675836928,1,Border_terrier,2017-01-27 00:24:48,12,10,Scooter,none,14002,3258
825026590719483904,2,Eskimo_dog,2017-01-27 17:04:02,12,10,Pablo,none,5888,1165
825147591692263424,1,Pekinese,2017-01-28 01:04:51,13,10,SweetPea,none,17198,4165
